Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;NS_Fixed_Wind;NS_Floating_Wind;Storage
303;1;1;1;0.204613255;0.517600796;0.517600796;0.1447805;0.644866307;0.644866307;1
304;1;1;1;0.210443212;0.568852973;0.568852973;0.080756855;0.643850413;0.643850413;1
305;1;1;1;0.238539061;0.644414016;0.644414016;0.009632188;0.659377931;0.659377931;1
306;1;1;1;0.274315523;0.696842105;0.696842105;1.65E-07;0.692087578;0.692087578;1
307;1;1;1;0.300503019;0.714584293;0.714584293;0;0.726599315;0.726599315;1
308;1;1;1;0.311195002;0.710272627;0.710272627;0;0.736930708;0.736930708;1
309;1;1;1;0.305538465;0.701384648;0.701384648;0;0.730658225;0.730658225;1
310;1;1;1;0.297317661;0.698059915;0.698059915;0;0.716063921;0.716063921;1
311;1;1;1;0.240398569;0.62389681;0.62389681;0;0.681509053;0.681509053;1
312;1;1;1;0.24810194;0.61509268;0.61509268;0;0.673176286;0.673176286;1
313;1;1;1;0.257234105;0.625351909;0.625351909;0;0.660215999;0.660215999;1
314;1;1;1;0.259002599;0.639923308;0.639923308;0;0.646571036;0.646571036;1
315;1;1;1;0.271652116;0.667089854;0.667089854;0;0.652306473;0.652306473;1
316;1;1;1;0.275942523;0.68255664;0.68255664;0;0.659686293;0.659686293;1
317;1;1;1;0.283959503;0.703051593;0.703051593;0;0.685446023;0.685446023;1
318;1;1;1;0.288728244;0.70715815;0.70715815;0;0.715518331;0.715518331;1
319;1;1;1;0.290690426;0.698202249;0.698202249;0;0.734510742;0.734510742;1
320;1;1;1;0.287042426;0.696545417;0.696545417;1.32E-08;0.749833147;0.749833147;1
321;1;1;1;0.285445231;0.707342097;0.707342097;0.011128911;0.770606864;0.770606864;1
322;1;1;1;0.263812024;0.707125721;0.707125721;0.168023384;0.786821436;0.786821436;1
323;1;1;1;0.222694908;0.620904149;0.620904149;0.318490081;0.765709417;0.765709417;1
324;1;1;1;0.213672054;0.590846479;0.590846479;0.434916243;0.778398549;0.778398549;1
325;1;1;1;0.200643404;0.558879216;0.558879216;0.485223331;0.770103576;0.770103576;1
326;1;1;1;0.193859155;0.519558859;0.519558859;0.461643266;0.758267206;0.758267206;1
327;1;1;1;0.193340671;0.495453183;0.495453183;0.35449124;0.752745096;0.752745096;1
328;1;1;1;0.211259921;0.524177187;0.524177187;0.1987138;0.76065823;0.76065823;1
329;1;1;1;0.238078773;0.580184436;0.580184436;0.015500337;0.796215495;0.796215495;1
330;1;1;1;0.258776396;0.671842139;0.671842139;5.60E-07;0.834063928;0.834063928;1
331;1;1;1;0.278781414;0.706659064;0.706659064;0;0.858801791;0.858801791;1
332;1;1;1;0.288030045;0.705705871;0.705705871;0;0.870205154;0.870205154;1
333;1;1;1;0.289948439;0.720310523;0.720310523;0;0.877031461;0.877031461;1
334;1;1;1;0.289177005;0.730012973;0.730012973;0;0.881294344;0.881294344;1
335;1;1;1;0.284472766;0.753695212;0.753695212;0;0.878108662;0.878108662;1
336;1;1;1;0.301626706;0.787794581;0.787794581;0;0.881742055;0.881742055;1
337;1;1;1;0.320273655;0.811767305;0.811767305;0;0.886815233;0.886815233;1
338;1;1;1;0.332014097;0.838253653;0.838253653;0;0.894744003;0.894744003;1
339;1;1;1;0.343745091;0.87236207;0.87236207;0;0.901034567;0.901034567;1
340;1;1;1;0.361055587;0.893647878;0.893647878;0;0.904963826;0.904963826;1
341;1;1;1;0.376679048;0.906112128;0.906112128;0;0.906360125;0.906360125;1
342;1;1;1;0.399859689;0.920085568;0.920085568;0;0.912925857;0.912925857;1
343;1;1;1;0.429692569;0.927217758;0.927217758;0;0.915552894;0.915552894;1
344;1;1;1;0.458759198;0.930771466;0.930771466;4.45E-08;0.918302702;0.918302702;1
345;1;1;1;0.490251175;0.933446567;0.933446567;0.013530245;0.923476039;0.923476039;1
346;1;1;1;0.520541578;0.934628061;0.934628061;0.123321554;0.927122344;0.927122344;1
347;1;1;1;0.445111784;0.932928664;0.932928664;0.191894207;0.932510728;0.932510728;1
348;1;1;1;0.494792908;0.934974856;0.934974856;0.250847902;0.933650318;0.933650318;1
349;1;1;1;0.542321822;0.935442823;0.935442823;0.267098981;0.934553306;0.934553306;1
350;1;1;1;0.584936337;0.934682155;0.934682155;0.233288173;0.93519831;0.93519831;1
351;1;1;1;0.643783494;0.933229952;0.933229952;0.166514431;0.935274284;0.935274284;1
352;1;1;1;0.685595193;0.936506347;0.936506347;0.077408115;0.933633588;0.933633588;1
353;1;1;1;0.732336771;0.936541385;0.936541385;0.005652814;0.894956842;0.894956842;1
354;1;1;1;0.762456512;0.936644339;0.936644339;4.02E-07;0.903552002;0.903552002;1
355;1;1;1;0.782169441;0.936651743;0.936651743;0;0.92496961;0.92496961;1
356;1;1;1;0.803968662;0.936625383;0.936625383;0;0.91088715;0.91088715;1
357;1;1;1;0.823412741;0.93662505;0.93662505;0;0.914367664;0.914367664;1
358;1;1;1;0.838145539;0.936784941;0.936784941;0;0.929875472;0.929875472;1
359;1;1;1;0.788095481;0.93665629;0.93665629;0;0.929207013;0.929207013;1
360;1;1;1;0.795696854;0.936569679;0.936569679;0;0.927540741;0.927540741;1
361;1;1;1;0.805815953;0.937287843;0.937287843;0;0.922086367;0.922086367;1
362;1;1;1;0.800429183;0.937424183;0.937424183;0;0.904902653;0.904902653;1
363;1;1;1;0.793825427;0.937335764;0.937335764;0;0.895434934;0.895434934;1
364;1;1;1;0.771242344;0.93667992;0.93667992;0;0.890301334;0.890301334;1
365;1;1;1;0.737678168;0.934378906;0.934378906;0;0.884554577;0.884554577;1
366;1;1;1;0.706644813;0.926996913;0.926996913;0;0.880397717;0.880397717;1
367;1;1;1;0.677523152;0.917430213;0.917430213;0;0.873598163;0.873598163;1
368;1;1;1;0.647319669;0.906248569;0.906248569;1.55E-07;0.863935189;0.863935189;1
369;1;1;1;0.647359616;0.897653169;0.897653169;0.010362622;0.854721916;0.854721916;1
370;1;1;1;0.646386207;0.884919326;0.884919326;0.083709759;0.847920293;0.847920293;1
371;1;1;1;0.576863968;0.835634365;0.835634365;0.138456503;0.782448807;0.782448807;1
372;1;1;1;0.587409552;0.830563718;0.830563718;0.20073219;0.732309738;0.732309738;1
373;1;1;1;0.63018811;0.849792708;0.849792708;0.260057413;0.70029157;0.70029157;1
374;1;1;1;0.661534094;0.868204791;0.868204791;0.218067839;0.687844084;0.687844084;1
375;1;1;1;0.68559292;0.867329239;0.867329239;0.180618605;0.680006576;0.680006576;1
376;1;1;1;0.691549584;0.866661733;0.866661733;0.109669466;0.665735327;0.665735327;1
377;1;1;1;0.67160021;0.875374631;0.875374631;0.013395671;0.645214395;0.645214395;1
378;1;1;1;0.643282955;0.871294803;0.871294803;2.62E-06;0.641510711;0.641510711;1
379;1;1;1;0.612421464;0.86969964;0.86969964;0;0.613055533;0.613055533;1
380;1;1;1;0.586722338;0.87211238;0.87211238;0;0.582399609;0.582399609;1
381;1;1;1;0.574255689;0.879947671;0.879947671;0;0.600332053;0.600332053;1
382;1;1;1;0.573031197;0.888079602;0.888079602;0;0.584718372;0.584718372;1
383;1;1;1;0.480551193;0.882536213;0.882536213;0;0.571207755;0.571207755;1
384;1;1;1;0.49000416;0.877320765;0.877320765;0;0.560724658;0.560724658;1
385;1;1;1;0.495861726;0.855621887;0.855621887;0;0.539051413;0.539051413;1
386;1;1;1;0.495217319;0.851571992;0.851571992;0;0.5295642;0.5295642;1
387;1;1;1;0.505457976;0.836068839;0.836068839;0;0.499441666;0.499441666;1
388;1;1;1;0.517900448;0.815010448;0.815010448;0;0.491744436;0.491744436;1
389;1;1;1;0.542142931;0.800700115;0.800700115;0;0.477425494;0.477425494;1
390;1;1;1;0.568909529;0.790217042;0.790217042;0;0.436625866;0.436625866;1
391;1;1;1;0.607482233;0.78693908;0.78693908;0;0.407680819;0.407680819;1
392;1;1;1;0.639623802;0.795998899;0.795998899;1.78E-07;0.408345095;0.408345095;1
393;1;1;1;0.653597442;0.804740365;0.804740365;0.008776603;0.42803879;0.42803879;1
394;1;1;1;0.672476762;0.811414255;0.811414255;0.0838487;0.445057062;0.445057062;1
395;1;1;1;0.544562527;0.760910243;0.760910243;0.165272879;0.419573479;0.419573479;1
396;1;1;1;0.608030089;0.791432678;0.791432678;0.255330004;0.436114762;0.436114762;1
397;1;1;1;0.664514787;0.812926606;0.812926606;0.317288067;0.431205186;0.431205186;1
398;1;1;1;0.709060172;0.849470586;0.849470586;0.291252868;0.438011966;0.438011966;1
399;1;1;1;0.755497785;0.873993388;0.873993388;0.232388077;0.47216099;0.47216099;1
400;1;1;1;0.758589588;0.889586262;0.889586262;0.140501174;0.496606016;0.496606016;1
401;1;1;1;0.742695315;0.89881255;0.89881255;0.018934802;0.508169264;0.508169264;1
402;1;1;1;0.73564467;0.896012115;0.896012115;5.01E-06;0.490050886;0.490050886;1
403;1;1;1;0.735327975;0.892392413;0.892392413;0;0.49110606;0.49110606;1
404;1;1;1;0.721564333;0.884820544;0.884820544;0;0.485885042;0.485885042;1
405;1;1;1;0.709372686;0.886053372;0.886053372;0;0.490804668;0.490804668;1
406;1;1;1;0.695632117;0.89248784;0.89248784;0;0.501489691;0.501489691;1
407;1;1;1;0.640956774;0.898250091;0.898250091;0;0.481223697;0.481223697;1
408;1;1;1;0.639059523;0.905754338;0.905754338;0;0.507394077;0.507394077;1
409;1;1;1;0.652079158;0.910094545;0.910094545;0;0.542088339;0.542088339;1
410;1;1;1;0.654564873;0.898756472;0.898756472;0;0.568377259;0.568377259;1
411;1;1;1;0.653078163;0.899673632;0.899673632;0;0.579196172;0.579196172;1
412;1;1;1;0.661696687;0.899746636;0.899746636;0;0.549618451;0.549618451;1
413;1;1;1;0.681785634;0.887149162;0.887149162;0;0.536458732;0.536458732;1
414;1;1;1;0.703781994;0.802059923;0.802059923;0;0.521085944;0.521085944;1
415;1;1;1;0.722550295;0.69744633;0.69744633;0;0.503817941;0.503817941;1
416;1;1;1;0.752426581;0.599320053;0.599320053;3.15E-07;0.484406524;0.484406524;1
417;1;1;1;0.784559219;0.546936192;0.546936192;0.005270397;0.448759465;0.448759465;1
418;1;1;1;0.818353294;0.584363627;0.584363627;0.036445941;0.421957798;0.421957798;1
419;1;1;1;0.841317941;0.741289059;0.741289059;0.067598574;0.358692522;0.358692522;1
420;1;1;1;0.862619317;0.829709146;0.829709146;0.114901943;0.362069584;0.362069584;1
421;1;1;1;0.865706415;0.894976737;0.894976737;0.159789688;0.371686341;0.371686341;1
422;1;1;1;0.861713698;0.908838944;0.908838944;0.173288072;0.380550662;0.380550662;1
423;1;1;1;0.848057841;0.902962085;0.902962085;0.147841949;0.372799402;0.372799402;1
424;1;1;1;0.817782995;0.851744459;0.851744459;0.098793871;0.362965965;0.362965965;1
425;1;1;1;0.782164383;0.778020075;0.778020075;0.017553738;0.351424873;0.351424873;1
426;1;1;1;0.730943543;0.686589543;0.686589543;8.23E-06;0.328920771;0.328920771;1
427;1;1;1;0.680464607;0.63970967;0.63970967;0;0.302951025;0.302951025;1
428;1;1;1;0.626757341;0.578890715;0.578890715;0;0.27941849;0.27941849;1
429;1;1;1;0.573581649;0.542680672;0.542680672;0;0.266422006;0.266422006;1
430;1;1;1;0.513909905;0.514322251;0.514322251;0;0.257990656;0.257990656;1
431;1;1;1;0.390854306;0.487092552;0.487092552;0;0.246224743;0.246224743;1
432;1;1;1;0.352406853;0.466005569;0.466005569;0;0.232357839;0.232357839;1
433;1;1;1;0.326542144;0.409694776;0.409694776;0;0.221103127;0.221103127;1
434;1;1;1;0.319793725;0.402760549;0.402760549;0;0.215576847;0.215576847;1
435;1;1;1;0.313974702;0.419329679;0.419329679;0;0.210150522;0.210150522;1
436;1;1;1;0.324399704;0.43905714;0.43905714;0;0.202747135;0.202747135;1
437;1;1;1;0.33220629;0.463862042;0.463862042;0;0.201043706;0.201043706;1
438;1;1;1;0.343828502;0.465477044;0.465477044;0;0.204974894;0.204974894;1
439;1;1;1;0.352557094;0.483348977;0.483348977;0;0.213268403;0.213268403;1
440;1;1;1;0.356037406;0.497934909;0.497934909;4.50E-07;0.221380371;0.221380371;1
441;1;1;1;0.357064209;0.485179881;0.485179881;0.009282478;0.232955226;0.232955226;1
442;1;1;1;0.351802943;0.492556696;0.492556696;0.099160038;0.243470124;0.243470124;1
443;1;1;1;0.28644468;0.569179414;0.569179414;0.20696108;0.25532747;0.25532747;1
444;1;1;1;0.305390384;0.566630708;0.566630708;0.303578991;0.259572673;0.259572673;1
445;1;1;1;0.317895297;0.588147623;0.588147623;0.330369778;0.267884745;0.267884745;1
446;1;1;1;0.308921996;0.632261193;0.632261193;0.321665374;0.274695581;0.274695581;1
447;1;1;1;0.305670368;0.63512088;0.63512088;0.253953447;0.284631277;0.284631277;1
448;1;1;1;0.286901872;0.615401022;0.615401022;0.169863237;0.306101068;0.306101068;1
449;1;1;1;0.271464129;0.623382255;0.623382255;0.02407737;0.32939716;0.32939716;1
450;1;1;1;0.262304447;0.63674671;0.63674671;1.40E-05;0.356354743;0.356354743;1
451;1;1;1;0.26873838;0.654067046;0.654067046;0;0.386108697;0.386108697;1
452;1;1;1;0.278331327;0.654686278;0.654686278;0;0.403355619;0.403355619;1
453;1;1;1;0.282747797;0.640584136;0.640584136;0;0.402303151;0.402303151;1
454;1;1;1;0.293477385;0.63759419;0.63759419;0;0.401006052;0.401006052;1
455;1;1;1;0.309833603;0.667530941;0.667530941;0;0.389116806;0.389116806;1
456;1;1;1;0.320684511;0.645980377;0.645980377;0;0.374691373;0.374691373;1
457;1;1;1;0.348769536;0.626329259;0.626329259;0;0.384625064;0.384625064;1
458;1;1;1;0.361651347;0.61379985;0.61379985;0;0.384968407;0.384968407;1
459;1;1;1;0.361732517;0.613776868;0.613776868;0;0.365262459;0.365262459;1
460;1;1;1;0.362163489;0.62046567;0.62046567;0;0.376129672;0.376129672;1
461;1;1;1;0.361094924;0.62469539;0.62469539;0;0.379904291;0.379904291;1
462;1;1;1;0.355825438;0.58923589;0.58923589;0;0.379144766;0.379144766;1
463;1;1;1;0.351964519;0.542707985;0.542707985;0;0.381821237;0.381821237;1
464;1;1;1;0.346715456;0.502828221;0.502828221;2.17E-06;0.40912879;0.40912879;1
465;1;1;1;0.331628363;0.47055727;0.47055727;0.015039619;0.425876748;0.425876748;1
466;1;1;1;0.304875631;0.4413295;0.4413295;0.13048606;0.413103727;0.413103727;1
467;1;1;1;0.236935476;0.418949769;0.418949769;0.234344406;0.381602849;0.381602849;1
468;1;1;1;0.231624683;0.409103131;0.409103131;0.273168406;0.374189428;0.374189428;1
469;1;1;1;0.202867772;0.392499139;0.392499139;0.253152698;0.347821864;0.347821864;1
470;1;1;1;0.146649819;0.344990144;0.344990144;0.184643166;0.334117312;0.334117312;1
471;1;1;1;0.107080725;0.262512802;0.262512802;0.11028451;0.304350147;0.304350147;1
472;1;1;1;0.09544408;0.198464579;0.198464579;0.056108225;0.294685816;0.294685816;1
473;1;1;1;0.103797965;0.159447852;0.159447852;0.007564296;0.287556875;0.287556875;1
474;1;1;1;0.121701682;0.155161495;0.155161495;6.85E-06;0.299733496;0.299733496;1
475;1;1;1;0.127382894;0.157827739;0.157827739;0;0.300558063;0.300558063;1
476;1;1;1;0.12468686;0.180395308;0.180395308;0;0.279591317;0.279591317;1
477;1;1;1;0.119708248;0.232300226;0.232300226;0;0.253689533;0.253689533;1
478;1;1;1;0.114195407;0.265574483;0.265574483;0;0.221768184;0.221768184;1
479;1;1;1;0.09322806;0.365200305;0.365200305;0;0.144766079;0.144766079;1
480;1;1;1;0.1058512;0.398073164;0.398073164;0;0.119066965;0.119066965;1
481;1;1;1;0.118967595;0.41237905;0.41237905;0;0.124024379;0.124024379;1
482;1;1;1;0.140979901;0.444368161;0.444368161;0;0.121320542;0.121320542;1
483;1;1;1;0.155750628;0.432689233;0.432689233;0;0.124310874;0.124310874;1
484;1;1;1;0.175389652;0.430161762;0.430161762;0;0.112720674;0.112720674;1
485;1;1;1;0.194493088;0.416827898;0.416827898;0;0.094341874;0.094341874;1
486;1;1;1;0.205536343;0.386864919;0.386864919;0;0.080912484;0.080912484;1
487;1;1;1;0.212685898;0.332051945;0.332051945;0;0.072182964;0.072182964;1
488;1;1;1;0.211712022;0.254613185;0.254613185;1.16E-06;0.070859323;0.070859323;1
489;1;1;1;0.211035893;0.187560163;0.187560163;0.013405379;0.071566942;0.071566942;1
490;1;1;1;0.210410883;0.101353023;0.101353023;0.141129919;0.07214131;0.07214131;1
491;1;1;1;0.153862675;0.076242199;0.076242199;0.282939274;0.084928741;0.084928741;1
492;1;1;1;0.135446105;0.049808954;0.049808954;0.379988067;0.089885071;0.089885071;1
493;1;1;1;0.121889657;0.050396414;0.050396414;0.394955275;0.095586031;0.095586031;1
494;1;1;1;0.107993046;0.052198615;0.052198615;0.356317669;0.106331428;0.106331428;1
495;1;1;1;0.090511622;0.063489987;0.063489987;0.242682951;0.120924837;0.120924837;1
496;1;1;1;0.084560842;0.115530537;0.115530537;0.144157731;0.139654046;0.139654046;1
497;1;1;1;0.070874821;0.188831586;0.188831586;0.021687129;0.165141368;0.165141368;1
498;1;1;1;0.086325203;0.289023983;0.289023983;1.29E-05;0.202981057;0.202981057;1
499;1;1;1;0.106027562;0.383470987;0.383470987;0;0.253604096;0.253604096;1
500;1;1;1;0.129546245;0.479349139;0.479349139;0;0.306034165;0.306034165;1
501;1;1;1;0.153168343;0.569121915;0.569121915;0;0.357440712;0.357440712;1
502;1;1;1;0.175752948;0.608832549;0.608832549;0;0.394311757;0.394311757;1
503;1;1;1;0.167062296;0.637877259;0.637877259;0;0.446073416;0.446073416;1
504;1;1;1;0.191659566;0.652754649;0.652754649;0;0.480280983;0.480280983;1
505;1;1;1;0.224716371;0.684917635;0.684917635;0;0.509430627;0.509430627;1
506;1;1;1;0.254384893;0.693102984;0.693102984;0;0.529265092;0.529265092;1
507;1;1;1;0.284191599;0.692298568;0.692298568;0;0.558090539;0.558090539;1
508;1;1;1;0.319574523;0.697833637;0.697833637;0;0.591521228;0.591521228;1
509;1;1;1;0.35079133;0.704921962;0.704921962;0;0.628652181;0.628652181;1
510;1;1;1;0.375916152;0.724902316;0.724902316;0;0.651555653;0.651555653;1
511;1;1;1;0.392402959;0.731547438;0.731547438;0;0.666833757;0.666833757;1
512;1;1;1;0.399121435;0.723202769;0.723202769;2.48E-06;0.685195278;0.685195278;1
513;1;1;1;0.394764304;0.705881931;0.705881931;0.008963909;0.699477917;0.699477917;1
514;1;1;1;0.380051425;0.670549311;0.670549311;0.045532559;0.711885487;0.711885487;1
515;1;1;1;0.289182741;0.635981116;0.635981116;0.086315034;0.691648601;0.691648601;1
516;1;1;1;0.277862655;0.629169213;0.629169213;0.10830291;0.701350209;0.701350209;1
517;1;1;1;0.260858341;0.610998001;0.610998001;0.100662391;0.687456715;0.687456715;1
518;1;1;1;0.241217882;0.589548505;0.589548505;0.100144985;0.647194271;0.647194271;1
519;1;1;1;0.230448925;0.567875703;0.567875703;0.091789507;0.617516723;0.617516723;1
520;1;1;1;0.225062939;0.607426439;0.607426439;0.053017667;0.604541024;0.604541024;1
521;1;1;1;0.235844431;0.642949064;0.642949064;0.012663406;0.585889402;0.585889402;1
522;1;1;1;0.251311732;0.650823481;0.650823481;3.68E-05;0.547607799;0.547607799;1
523;1;1;1;0.255726642;0.625974305;0.625974305;0;0.514033086;0.514033086;1
524;1;1;1;0.259618253;0.607205525;0.607205525;0;0.480921267;0.480921267;1
525;1;1;1;0.262246878;0.588145602;0.588145602;0;0.477583587;0.477583587;1
526;1;1;1;0.26668504;0.585600271;0.585600271;0;0.469240534;0.469240534;1
527;1;1;1;0.259491427;0.575191441;0.575191441;0;0.369416725;0.369416725;1
528;1;1;1;0.271618155;0.532805837;0.532805837;0;0.340316891;0.340316891;1
529;1;1;1;0.266235426;0.482705587;0.482705587;0;0.331355883;0.331355883;1
530;1;1;1;0.264529899;0.4735167;0.4735167;0;0.354154814;0.354154814;1
531;1;1;1;0.264455817;0.46489571;0.46489571;0;0.372297285;0.372297285;1
532;1;1;1;0.258993488;0.459561096;0.459561096;0;0.370560409;0.370560409;1
533;1;1;1;0.243636725;0.434802052;0.434802052;0;0.423312081;0.423312081;1
534;1;1;1;0.228332511;0.440117792;0.440117792;0;0.501575024;0.501575024;1
535;1;1;1;0.226048184;0.470658438;0.470658438;0;0.558560084;0.558560084;1
536;1;1;1;0.219973296;0.509920369;0.509920369;4.96E-06;0.61596879;0.61596879;1
537;1;1;1;0.216354654;0.583458809;0.583458809;0.014415734;0.670060843;0.670060843;1
538;1;1;1;0.20906588;0.646843611;0.646843611;0.09631916;0.711945745;0.711945745;1
539;1;1;1;0.205626749;0.69620515;0.69620515;0.161772141;0.731674159;0.731674159;1
540;1;1;1;0.230911011;0.729877136;0.729877136;0.234022575;0.745082638;0.745082638;1
541;1;1;1;0.254773898;0.763421422;0.763421422;0.260417713;0.750640499;0.750640499;1
542;1;1;1;0.277826849;0.793852764;0.793852764;0.233816669;0.761814096;0.761814096;1
543;1;1;1;0.314511692;0.820888188;0.820888188;0.203509983;0.786213912;0.786213912;1
544;1;1;1;0.3319899;0.852525828;0.852525828;0.111268455;0.819414441;0.819414441;1
545;1;1;1;0.37171721;0.880152066;0.880152066;0.020747065;0.85184878;0.85184878;1
546;1;1;1;0.42157376;0.902499843;0.902499843;2.96E-05;0.872393417;0.872393417;1
547;1;1;1;0.47445537;0.918247186;0.918247186;0;0.887933035;0.887933035;1
548;1;1;1;0.520916506;0.927635808;0.927635808;0;0.901592239;0.901592239;1
549;1;1;1;0.559314265;0.93328017;0.93328017;0;0.909863009;0.909863009;1
550;1;1;1;0.578240809;0.935080822;0.935080822;0;0.913062982;0.913062982;1
551;1;1;1;0.572345001;0.936448161;0.936448161;0;0.917496035;0.917496035;1
552;1;1;1;0.597567649;0.936273955;0.936273955;0;0.917378381;0.917378381;1
553;1;1;1;0.61023098;0.936380832;0.936380832;0;0.919974983;0.919974983;1
554;1;1;1;0.609867977;0.936363844;0.936363844;0;0.924359934;0.924359934;1
555;1;1;1;0.602409835;0.936277566;0.936277566;0;0.926048648;0.926048648;1
556;1;1;1;0.593620444;0.935843017;0.935843017;0;0.924855481;0.924855481;1
557;1;1;1;0.580461926;0.932308544;0.932308544;0;0.916968824;0.916968824;1
558;1;1;1;0.557712337;0.927839381;0.927839381;0;0.907746358;0.907746358;1
559;1;1;1;0.550118842;0.922297684;0.922297684;0;0.898905603;0.898905603;1
560;1;1;1;0.546119085;0.919688427;0.919688427;5.79E-06;0.893813237;0.893813237;1
561;1;1;1;0.5540747;0.920853129;0.920853129;0.009243171;0.894287428;0.894287428;1
562;1;1;1;0.55022779;0.921400888;0.921400888;0.051350762;0.889500505;0.889500505;1
563;1;1;1;0.510690397;0.889622074;0.889622074;0.095889165;0.881318943;0.881318943;1
564;1;1;1;0.522753132;0.868015507;0.868015507;0.166352561;0.851518495;0.851518495;1
565;1;1;1;0.539073059;0.840623095;0.840623095;0.203352904;0.811990029;0.811990029;1
566;1;1;1;0.561853115;0.83749947;0.83749947;0.215299974;0.771928271;0.771928271;1
567;1;1;1;0.593507215;0.852470984;0.852470984;0.184984986;0.757184549;0.757184549;1
568;1;1;1;0.625432397;0.878103652;0.878103652;0.129237428;0.849684075;0.849684075;1
569;1;1;1;0.661869606;0.922994392;0.922994392;0.03014786;0.874411822;0.874411822;1
570;1;1;1;0.696192115;0.936253133;0.936253133;8.21E-05;0.873971661;0.873971661;1
571;1;1;1;0.712179593;0.932964276;0.932964276;0;0.867698858;0.867698858;1
572;1;1;1;0.723194385;0.931650935;0.931650935;0;0.872195283;0.872195283;1
573;1;1;1;0.72369205;0.921264908;0.921264908;0;0.882132674;0.882132674;1
